run_id,success,time_s,steps
0626,True,8.400,85
0627,False,4.400,46
0628,True,8.400,85
0629,True,8.400,85
0630,False,4.400,46
0631,False,4.400,46
0632,False,4.400,46
0633,False,4.400,46
0634,False,4.400,46
0635,False,4.400,46
0636,False,4.400,46
0637,False,4.400,46
0638,False,4.400,46
0639,True,8.400,85
0640,False,4.400,46
0641,False,4.400,46
0642,False,4.400,46
0643,False,4.400,46
0644,False,4.400,46
0645,False,4.400,46
0646,True,8.400,86
0647,True,8.400,85
0648,True,8.400,85
0649,True,8.400,85
0650,False,4.400,46
0651,True,8.400,85
0652,False,4.400,46
0653,False,4.400,46
0654,False,4.400,46
0655,False,4.400,46
0656,False,4.400,46
0657,True,8.400,85
0658,False,4.400,46
0659,True,8.400,85
0660,False,4.400,46
0661,False,4.400,46
0662,False,4.400,46
0663,True,8.400,85
0664,True,8.400,85
0665,True,8.400,85
0666,False,4.400,46
0667,False,4.400,45
0668,False,4.400,46
0669,True,8.400,85
0670,False,4.600,48
0671,True,8.400,85
0672,True,8.400,85
0673,False,4.400,46
0674,True,8.400,86
0675,False,4.400,46
0676,False,4.400,46
0677,False,4.400,46
0678,True,8.400,85
0679,False,4.400,46
0680,False,4.400,46
0681,False,4.400,46
0682,True,8.400,85
0683,False,4.400,46
0684,False,4.400,46
0685,False,4.400,46
0686,False,4.400,46
0687,False,4.400,46
0688,False,4.400,46
0689,False,4.400,45
0690,False,4.400,46
0691,False,4.400,46
0692,False,4.400,46
0693,False,4.400,46
0694,False,4.500,47
0695,False,4.400,46
0696,True,8.400,85
0697,False,4.400,46
0698,False,4.400,46
0699,False,4.400,46
0700,False,4.400,46
0701,False,4.400,46
0702,False,4.400,46
0703,False,4.400,46
0704,False,4.400,46
0705,False,4.400,46
0706,True,8.400,85
0707,True,8.400,85
0708,False,4.400,46
0709,False,4.400,46
0710,False,4.400,46
0711,False,4.400,46
0712,False,4.400,46
0713,True,8.400,85
0714,False,4.400,46
0715,True,8.400,85
0716,False,4.400,46
0717,False,4.400,46
0718,False,4.400,46
0719,False,4.400,46
0720,False,4.400,46
0721,False,4.400,46
0722,True,8.400,85
0723,False,4.400,46
0724,False,4.400,46
0725,True,8.400,85
0726,True,8.400,85
0727,True,8.400,85
0728,False,4.400,45
0729,False,4.400,46
0730,False,4.400,46
0731,False,4.400,46
0732,False,4.400,46
0733,False,4.400,46
0734,False,4.500,47
0735,False,4.400,46
0736,True,8.400,85
0737,True,8.400,85
0738,False,4.400,45
0739,False,4.400,46
0740,True,8.400,85
0741,True,8.400,85
0742,True,8.400,85
0743,False,4.400,46
0744,True,8.400,85
0745,False,4.400,46
0746,True,8.400,85
0747,False,4.400,46
0748,False,4.400,45
0749,True,8.400,85
0750,False,4.400,46
0751,False,4.400,46
0752,True,8.400,85
0753,False,4.400,46
0754,False,4.400,46
0755,False,4.400,46
0756,True,8.400,85
0757,True,8.400,85
0758,True,8.400,85
0759,False,4.400,45
0760,False,4.400,45
0761,False,4.400,46
0762,False,4.400,46
0763,True,8.400,85
0764,False,4.400,46
0765,False,4.400,46
0766,False,4.400,46
0767,False,4.400,46
0768,True,8.400,85
0769,False,4.400,46
0770,False,4.400,46
0771,False,4.400,46
0772,False,4.400,46
0773,False,4.400,46
0774,False,4.400,46
0775,False,4.400,46
0776,False,4.400,46
0777,True,8.400,85
0778,False,4.400,46
0779,False,4.400,46
0780,False,4.400,46
0781,True,8.400,85
0782,True,8.400,85
0783,False,4.400,46
0784,False,4.400,46
0785,True,8.400,85
0786,False,4.400,46
0787,True,8.400,85
0788,False,4.400,46
0789,False,4.400,46
0790,False,4.400,46
0791,False,4.400,46
0792,False,4.400,46
0793,True,8.400,85
0794,True,8.400,85
0795,False,4.400,46
0796,True,8.400,85
0797,False,4.400,46
0798,False,4.600,48
0799,True,8.400,85
0800,False,4.400,46
0801,False,4.400,46
0802,False,4.500,47
0803,False,4.400,46
0804,False,4.400,46
0805,False,4.400,46
0806,False,4.400,46
0807,False,4.400,46
0808,True,8.400,85
0809,False,4.400,46
0810,True,8.400,85
0811,True,8.400,85
0812,False,4.400,46
0813,False,4.400,46
0814,False,4.600,48
0815,False,4.400,46
0816,False,4.400,45
0817,False,4.400,46
0818,True,8.400,85
0819,False,4.400,46
0820,False,4.600,48
0821,True,8.400,85
0822,True,8.400,85
0823,False,4.400,46
0824,False,4.400,46
0825,False,4.400,46
0826,True,8.400,85
0827,False,4.400,46
0828,False,4.400,46
0829,False,4.400,46
0830,True,8.400,85
0831,True,8.400,85
0832,False,4.400,46
0833,True,8.400,85
0834,False,4.400,46
0835,True,8.400,85
0836,True,8.400,85
0837,True,8.400,85
0838,False,4.400,46
0839,True,8.400,85
0840,True,8.400,85
0841,False,4.400,46
0842,False,4.400,46
0843,False,4.400,46
0844,False,4.400,46
0845,False,4.400,46
0846,False,4.400,46
0847,False,4.400,46
0848,False,4.400,46
0849,False,4.400,46
0850,False,4.400,46
0851,False,4.400,46
0852,False,4.400,46
0853,False,4.400,46
0854,False,4.400,46
0855,False,4.400,46
0856,False,4.400,46
0857,False,4.400,46
0858,False,4.400,46
0859,False,4.400,46
0860,False,4.400,46
0861,True,8.400,85
0862,False,4.400,46
0863,False,4.400,46
0864,False,4.400,46
0865,False,4.400,46
0866,False,4.400,46
0867,False,4.400,46
0868,False,4.400,46
0869,False,4.400,46
0870,True,8.400,85
0871,False,4.400,46
0872,True,8.400,85
0873,False,4.400,46
0874,False,4.400,46
0875,True,8.400,85
0876,True,8.400,85
0877,True,8.400,85
0878,True,8.400,85
0879,False,4.400,46
0880,False,4.400,46
0881,False,4.400,46
0882,False,4.400,46
0883,False,4.400,46
0884,False,4.400,45
0885,True,8.400,85
0886,False,4.400,45
0887,False,4.400,46
0888,False,4.600,48
0889,True,8.400,85
0890,False,4.400,45
0891,False,4.400,46
0892,False,4.400,45
0893,False,4.400,46
0894,True,8.400,85
0895,False,4.400,46
0896,True,8.400,85
0897,False,4.400,46
0898,True,8.400,85
0899,False,4.400,46
0900,False,4.400,46
0901,True,8.400,86
0902,True,8.400,85
0903,True,8.400,85
0904,False,4.400,46
0905,False,4.400,46
0906,True,8.400,85
0907,False,4.400,46
0908,True,8.400,85
0909,False,4.400,46
0910,False,4.600,48
0911,True,8.400,85
0912,False,4.400,46
0913,False,4.400,46
0914,True,8.400,85
0915,True,8.400,85
0916,True,8.400,85
0917,False,4.400,46
0918,True,8.400,85
0919,False,4.400,46
0920,False,4.400,46
0921,False,4.400,46
0922,False,4.400,46
0923,False,4.400,46
0924,True,8.400,85
0925,True,8.400,85
0926,False,4.400,46
0927,False,4.400,46
0928,False,4.400,45
0929,False,4.400,46
0930,False,4.400,46
0931,False,4.400,46
0932,True,8.400,85
0933,False,4.400,46
0934,True,8.400,85
0935,False,4.400,46
0936,False,4.400,46
0937,True,8.400,85
0938,False,4.400,46
0939,False,4.400,46
0940,False,4.400,46
0941,False,4.400,46
0942,False,4.400,46
0943,False,4.400,46
0944,False,4.400,46
0945,False,4.400,46
0946,False,4.400,46
0947,False,4.400,46
0948,False,4.400,46
0949,True,8.400,85
0950,False,4.400,46
0951,False,4.400,46
0952,False,4.400,46
0953,True,8.400,85
0954,False,4.400,46
0955,True,8.400,85
0956,False,4.400,46
0957,False,4.400,46
0958,False,4.400,46
0959,False,4.400,46
0960,False,4.500,47
0961,False,4.400,46
0962,False,4.400,46
0963,True,8.400,85
0964,False,4.400,46
0965,False,4.400,46
0966,False,4.400,46
0967,False,4.400,46
0968,False,4.400,46
0969,False,4.400,46
0970,False,4.400,46
0971,False,4.400,46
0972,True,8.400,85
0973,False,4.400,46
0974,False,4.400,46
0975,False,4.400,46
0976,True,8.400,85
0977,False,4.400,45
0978,False,4.400,46
0979,False,4.400,45
0980,True,8.400,85
0981,False,4.400,46
0982,False,4.400,46
0983,False,4.400,46
0984,False,4.400,46
0985,False,4.400,46
0986,True,8.400,85
0987,False,4.400,46
0988,True,8.400,85
0989,False,4.400,46
0990,False,4.400,46
0991,True,8.400,85
0992,True,8.400,85
0993,False,4.400,46
0994,False,4.400,46
0995,False,4.400,46
0996,False,4.400,46
0997,False,4.400,46
0998,False,4.400,46
0999,True,8.400,85
1000,False,4.400,46
1001,False,4.400,46
1002,True,8.400,85
1003,True,8.400,85
1004,False,4.400,46
1005,False,4.400,46
1006,False,4.400,46
1007,False,4.400,46
1008,False,4.400,46
1009,False,4.400,46
1010,False,4.400,46
1011,True,8.400,85
1012,False,4.400,46
1013,False,4.400,46
1014,True,8.400,85
1015,True,8.400,85
1016,True,8.400,85
1017,False,4.400,46
1018,False,4.400,46
1019,True,8.400,85
1020,True,8.400,85
1021,True,8.400,85
1022,False,4.400,46
1023,False,4.400,46
1024,False,4.400,46
1025,False,4.400,46
1026,False,4.400,46
1027,True,8.400,85
1028,False,4.400,46
1029,True,8.400,85
1030,False,4.400,46
1031,False,4.400,46
1032,False,4.400,46
1033,False,4.400,46
1034,True,8.400,85
1035,True,8.400,85
1036,False,4.400,46
1037,False,4.400,46
1038,False,4.400,46
1039,False,4.400,46
1040,False,4.400,46
1041,False,4.400,46
1042,True,8.400,85
1043,False,4.400,46
1044,False,4.400,46
1045,False,4.400,46
1046,True,8.400,85
1047,False,4.400,46
1048,False,4.400,46
1049,False,4.400,46
1050,False,4.400,46
1051,False,4.400,46
1052,False,4.400,46
1053,False,4.400,46
1054,False,4.400,46
1055,False,4.400,45
1056,True,8.400,85
1057,False,4.400,45
1058,False,4.400,45
1059,False,4.400,46
1060,False,4.400,46
1061,False,4.400,46
1062,False,4.400,46
1063,True,8.400,85
1064,True,8.400,85
1065,False,4.400,46
1066,False,4.400,46
1067,False,4.400,46
1068,False,4.400,46
1069,False,4.400,46
1070,False,4.400,46
1071,True,8.400,85
1072,False,4.400,46
1073,False,4.400,46
1074,True,8.400,85
1075,False,4.400,46
1076,False,4.400,46
1077,False,4.400,46
1078,True,8.400,85
1079,False,4.500,47
1080,False,4.500,47
1081,False,4.400,46
1082,False,4.400,46
1083,True,8.400,85
1084,False,4.400,46
1085,False,4.400,46
1086,False,4.400,46
1087,False,4.400,46
1088,False,4.400,46
1089,False,4.400,46
1090,False,4.400,46
1091,False,4.400,46
1092,True,8.400,85
1093,False,4.400,46
1094,False,4.400,46
1095,False,4.400,46
1096,False,4.400,46
1097,False,4.400,46
1098,False,4.400,46
1099,False,4.400,46
1100,False,4.400,46
1101,True,8.400,85
1102,False,4.400,46
1103,False,4.400,46
1104,False,4.400,46
1105,False,4.400,46
1106,False,4.400,46
1107,False,4.400,46
1108,False,4.400,46
1109,False,4.400,46
1110,False,4.400,45
1111,False,4.400,46
1112,True,8.400,85
1113,False,4.400,46
1114,False,4.400,46
1115,False,4.400,46
1116,False,4.400,46
1117,True,8.400,85
1118,False,4.400,46
1119,False,4.400,46
1120,False,4.400,46
1121,False,4.400,46
1122,False,4.400,46
1123,True,8.400,85
1124,False,4.400,46
1125,False,4.400,46
1126,True,8.400,85
1127,False,4.400,46
1128,False,4.400,46
1129,False,4.500,47
1130,True,8.400,85
1131,False,4.400,46
1132,False,4.400,46
1133,False,4.400,46
1134,False,4.400,46
1135,True,8.400,85
1136,True,8.400,85
1137,False,4.400,46
1138,False,4.400,46
1139,True,8.400,85
1140,True,8.400,85
1141,True,8.400,85
1142,True,8.400,85
1143,False,4.400,45
1144,False,4.400,46
1145,False,4.400,46
1146,True,8.400,85
1147,True,8.400,85
1148,False,4.400,46
1149,True,8.400,85
1150,False,4.400,46
1151,False,4.400,46
1152,False,4.400,46
1153,False,4.400,46
1154,False,4.500,47
1155,True,8.400,85
1156,True,8.400,85
1157,True,8.400,85
1158,False,4.400,46
1159,False,4.400,46
1160,False,4.400,46
1161,False,4.400,46
1162,True,8.400,85
1163,False,4.400,46
1164,False,4.400,46
1165,False,4.400,46
1166,False,4.400,46
1167,True,8.400,85
1168,False,4.500,47
1169,True,8.400,85
1170,False,4.400,46
1171,False,4.400,46
1172,True,8.400,86
1173,True,8.400,86
1174,False,4.400,46
1175,False,4.400,46
1176,False,4.400,46
1177,False,4.400,46
1178,False,4.400,46
1179,False,4.400,46
1180,False,4.400,46
1181,False,4.400,46
1182,False,4.400,46
1183,True,8.400,85
1184,False,4.400,46
1185,False,4.400,46
1186,False,4.400,46
1187,False,4.400,46
1188,True,8.400,85
1189,False,4.400,46
1190,False,4.400,46
1191,False,4.400,46
1192,True,8.400,85
1193,True,8.400,85
1194,False,4.400,46
1195,True,8.400,85
1196,False,4.400,45
1197,True,8.400,85
1198,False,4.400,46
1199,True,8.400,85
1200,False,4.400,46
1201,True,8.400,85
1202,False,4.400,46
1203,False,4.400,46
1204,False,4.400,46
1205,False,4.400,46
1206,True,8.400,85
1207,False,4.400,46
1208,False,4.400,46
1209,False,4.400,46
1210,True,8.400,85
1211,False,4.400,46
1212,False,4.400,46
1213,True,8.400,85
1214,False,4.400,46
1215,False,4.400,46
1216,True,8.400,85
1217,False,4.400,46
1218,False,4.400,46
1219,False,4.400,46
1220,True,8.400,85
1221,True,8.400,85
1222,False,4.400,46
1223,False,4.400,46
1224,False,4.400,46
1225,True,8.400,85
1226,True,8.400,85
1227,False,4.400,46
1228,False,4.400,46
1229,False,4.400,46
1230,False,4.400,46
1231,True,8.400,85
1232,False,4.400,46
1233,False,4.400,46
1234,True,8.400,85
1235,True,8.400,85
1236,False,4.400,46
1237,True,8.400,85
1238,False,4.400,46
1239,False,4.400,46
1240,True,8.400,85
1241,True,8.400,85
1242,True,8.400,85
1243,False,4.400,46
1244,False,4.400,46
1245,False,4.400,46
1246,False,4.400,46
1247,False,4.400,46
1248,False,4.400,46
1249,False,4.400,46
1250,True,8.400,85
1251,False,4.400,46
1252,True,8.400,85
1253,True,8.400,85
1254,False,4.400,46
1255,False,4.400,46
1256,False,4.400,46
1257,True,8.400,85
1258,False,4.400,46
1259,False,4.400,46
1260,False,4.400,46
1261,False,4.400,45
1262,False,4.400,46
1263,False,4.400,46
1264,False,4.400,45
1265,True,8.400,85
1266,False,4.400,45
